visitorid,itemid,rating
1197343,409530,111
1197343,445041,111
1197343,460607,111
1197479,200947,118
1197550,362851,110
1197550,367790,110
1197629,182986,111
1197647,190217,226
1197809,317361,110
1197809,355325,110
1197809,378209,110
1197857,221058,111
1197875,129705,111
1198094,394974,114
1198289,58663,111
1198949,60303,112
1198949,145298,110
1199061,452361,122
1199079,58663,104
1199094,85047,111
1199130,31165,111
1199130,173365,111
1199182,7943,111
1199268,443370,112
1199413,420960,111
1199640,2942,120
1199640,6583,120
1199640,276328,111
1199640,285233,120
1199945,294245,101
1200007,266085,113
1200257,210525,216
1200339,55131,114
1200339,324290,111
1200508,304028,111
1200651,284848,111
1200726,286268,112
1200726,330029,111
1201435,254301,112
1201458,236696,110
1201579,184086,112
1201694,369933,115
1202066,251813,113
1202066,379520,127
1202094,114763,115
1202248,433441,114
1202318,4991,115
1202351,35403,103
1202351,76744,112
1202511,187949,223
1202903,164130,101
1202977,23789,110
1203091,176484,115
1203145,292444,112
1203176,238865,111
1203225,461538,110
1203367,445351,110
1203461,132683,157
1203467,136523,111
1203677,347617,111
1203683,391387,118
1203751,68280,113
1203891,292418,114
1204011,343808,114
1204011,443172,111
1204153,76022,111
1204265,287696,106
1204351,382885,112
1204368,202268,112
1204372,125263,111
1204372,446542,111
1204493,79565,111
1204946,206241,130
1204969,124583,111
1205120,129794,113
1205233,15844,121
1205233,216508,111
1205233,318297,121
1205291,273198,113
1205376,371155,111
1205631,348157,112
1206028,343637,113
1206138,133282,116
1206138,441199,113
1206306,318871,112
1206408,338960,103
1206421,279090,112
1206508,109312,111
1206600,435047,112
1206613,248455,112
1206788,70790,111
1206805,195423,222
1206877,66405,123
1206877,336783,112
1206962,400093,101
1206963,108657,121
1206963,110164,130
1206963,110994,130
1206963,149407,120
1207006,52653,111
1207222,172606,111
1207222,263501,110
1207222,422561,112
1207232,341928,112
1207286,460991,103
1207332,370390,115
1207439,289250,102
1207614,205552,113
1207662,65052,111
1207835,190920,111
1207835,194270,110
1207863,365889,115
1207981,350734,112
1208048,463693,111
1208148,159996,112
1208148,317744,110
1208148,388800,110
1208219,136815,102
1208229,454668,112
1208486,60215,112
1208531,201418,125
1208747,396445,112
1208868,421094,111
1208957,106848,114
1209226,320130,110
1209311,405934,117
1209444,152569,115
1209676,322620,113
1209685,368514,112
1209965,216786,120
1209965,349537,111
1209965,427499,113
1209995,124081,112
1209995,461686,113
1210136,1684,222
1210136,176669,342
1210136,253214,222
1210136,334401,200
1210136,358927,110
1210136,396732,111
1210136,456858,232
1210476,407078,111
1210592,124065,111
1211071,224487,112
1211110,409080,118
1211344,454818,110
1211623,449912,113
1211914,241274,111
1211914,438825,112
1211924,361463,111
1212037,32147,111
1212041,304685,112
1212071,444190,112
1212080,359251,116
1212426,261910,111
1212549,159792,116
1212631,260621,110
1212730,243949,111
1212999,8015,111
1212999,32500,123
1212999,38083,222
1212999,62805,110
1212999,93829,121
1212999,109239,110
1212999,121149,111
1212999,185082,121
1212999,192003,120
1212999,211975,121
1212999,212171,110
1212999,222772,223
1212999,252023,111
1212999,259647,121
1212999,278380,110
1212999,297145,244
1212999,307733,223
1212999,330029,110
1212999,336668,110
1212999,378834,121
1213112,309274,102
1213114,32581,101
1213114,461686,111
1213184,355671,111
1213250,325601,119
1213423,185863,234
1213423,255939,113
1213423,276527,138
1213423,280752,124
1213423,455638,138
1213456,144076,112
1213458,46655,111
1213852,77708,111
1213853,428257,111
1213873,224832,111
1213873,457942,111
1214074,406121,111
1214191,247356,105
1214191,418116,101
1214320,412207,112
1214388,441668,110
1214394,380971,111
1214531,380747,112
1214933,27159,110
1214988,156656,122
1214988,390542,122
1214988,464751,134
1215034,46444,211
1215171,310944,111
1215257,134108,110
1215287,383785,111
1215406,332078,111
1215432,126044,113
1215681,461686,111
1216079,271268,103
1216079,305356,112
1216079,340022,112
1216153,441668,112
1216259,264111,223
1216705,151551,114
1216705,261377,110
1216705,336437,211
1216792,134790,111
1216971,171814,116
1217016,73593,113
1217291,86555,112
1217315,461686,113
1217330,271887,101
1217536,286647,110
1217782,155196,215
1217782,314817,227
1218140,318392,112
1218239,166487,110
1218480,248626,223
1218507,239559,114
1218508,8611,106
1218647,213448,112
1218905,444190,111
1218962,401411,111
1219089,448453,112
1219147,125282,115
1219187,102618,111
1219216,241535,112
1219251,265780,112
1219276,207907,102
1219305,258856,114
1219361,260955,140
1219375,81944,420
1219375,118697,111
1219375,196484,110
1219375,242878,110
1219375,348677,110
1219448,283153,112
1219487,103785,225
1219594,286200,113
1219635,328370,102
1219705,138427,111
1219882,387836,223
1220101,179538,114
1220196,283492,112
1220230,339703,114
1220368,247376,113
1220372,32450,103
1220372,48715,110
1220372,179372,116
1220372,306045,117
1220372,337893,111
1220372,407344,102
1220381,251396,211
1220455,110054,112
1220556,370390,239
1220633,49676,113
1220633,224969,111
1220633,388097,111
1220741,376891,113
1220875,322839,111
1220942,57946,119
1221036,368403,111
1221063,263258,121
1221125,131787,111
1221228,56952,112
1221273,445106,111
1221736,350191,111
1221828,157217,111
1221828,344446,112
1221887,173365,113
1222464,68607,112
1222708,192449,111
1222828,129717,112
1222875,335970,121
1223007,200214,235
1223331,169194,111
1223450,115696,122
1223654,9635,115
1223654,53454,115
1223705,414428,113
1223878,200278,111
1223878,212438,123
1223878,359863,123
1223981,53480,117
1224025,301531,112
1224104,257070,152
1224144,116675,111
1224155,199892,112
1224201,49692,220
1224201,352541,222
1224201,380810,222
1224201,441415,111
1224226,86416,116
1224323,192334,112
1224381,290999,112
1224500,436694,113
1224659,204777,110
1224670,56303,111
1224814,190732,111
1224966,139191,113
1225085,181550,101
1225435,192582,254
1225435,282942,242
1225468,385778,111
1225721,332018,103
1226063,190453,112
1226374,204121,113
1226691,198906,113
1226740,198404,110
1226740,369553,112
1226883,210984,111
1227060,262545,114
1227060,303009,112
1227097,126674,114
1227164,216425,121
1227440,195423,117
1227472,82232,118
1227583,58274,114
1227634,40256,116
1227634,356067,111
1227634,435808,113
1227712,29196,101
1227712,62646,222
1227721,276571,121
1227768,7943,115
1227941,83937,111
1228166,274225,111
1228172,434289,110
1228310,380484,112
1228324,369924,116
1228413,318333,112
1228414,181527,115
1228795,168952,121
1228883,384470,114
1229029,125799,133
1229029,181550,123
1229029,267660,113
1229254,133224,116
1229369,105932,102
1229430,318750,117
1229494,244374,114
1229650,183758,103
1229729,117762,120
1229729,238951,113
1229729,445106,121
1229806,60403,125
1229936,226089,110
1230022,372732,123
1230122,188148,112
1230189,3099,111
1230424,231656,111
1230504,339606,113
1230558,283916,113
1230652,192414,114
1230767,388654,103
1230976,73282,111
1230978,41803,111
1231186,259357,124
1231193,40140,225
1231193,45330,223
1231446,293719,117
1231533,22436,111
1231909,277074,112
1232031,464930,110
1232231,369447,110
1232385,377216,102
1232441,22668,111
1232441,190667,112
1232652,331500,110
1232720,350865,111
1232791,173653,111
1232884,195901,115
1232925,299667,122
1233001,151410,123
1233041,89871,115
1233041,112047,112
1233088,418390,112
1233140,167827,112
1233140,387504,111
1233140,390167,111
1233201,316472,111
1233406,17322,112
1233483,231796,110
1233483,329049,111
1233722,44045,102
1233931,445821,110
1233976,351397,112
1233979,212,110
1233979,138595,110
1233979,434772,110
1233979,454662,110
1234033,404591,113
1234052,463871,101
1234095,243406,111
1234428,226192,111
1234499,32299,111
1234667,287345,111
1234997,206995,112
1234997,375249,117
1235136,55925,122
1235136,101156,122
1235152,384222,233
1235292,4887,111
1235292,50577,111
1235292,63975,111
1235292,133247,123
1235292,150183,112
1235292,221963,121
1235292,240004,123
1235292,272455,121
1235292,326447,112
1235294,196594,115
1235469,293126,222
1235609,426550,112
1236134,212652,110
1236241,166435,110
1236376,387747,112
1236406,88037,112
1236547,261644,113
1236594,139725,110
1236721,198903,113
1236742,78268,111
1236742,449391,112
1236753,185179,210
1236753,336393,211
1236753,435090,211
1237022,158823,111
1237111,16344,122
1237111,23055,115
1237167,396732,101
1237530,353672,112
1237565,303637,111
1237629,248455,111
1237668,162536,111
1237694,466861,111
1237699,227790,115
1237790,74288,110
1238367,229808,113
1238550,142215,115
1238789,432019,113
1238791,192738,112
1238791,205648,114
1238791,325209,118
1238791,400397,113
1238886,279457,110
1238931,70435,101
1238935,263744,111
1239003,442871,102
1239048,199039,114
1239490,90389,111
1239575,77514,112
1239679,215363,120
1239747,357111,112
1239805,350103,114
1239823,133814,101
1240133,212918,105
1240591,127567,116
1240704,263258,111
1240832,36121,111
1240849,178274,101
1240995,410063,102
1241183,332569,103
1241360,8833,112
1241378,413865,101
1241454,177257,170
1241565,399317,111
1241621,11311,115
1241716,133814,112
1241829,414460,111
1241954,194596,112
1241973,367102,113
1242255,8122,114
1242328,256432,111
1242383,259884,116
1242777,430292,114
1242822,308334,106
1242825,16728,111
1242900,32832,101
1243048,89766,114
1243048,94542,113
1243262,258901,110
1243262,260900,104
1243262,290003,103
1243262,302066,107
1243437,57841,127
1243545,204249,111
1243613,283916,102
1243636,145403,112
1243764,212034,211
1243940,107162,102
1243953,312699,115
1244048,144507,113
1244056,246532,114
1244177,11226,121
1244337,291217,111
1244340,174489,112
1244487,214494,113
1244501,116475,112
1244569,336102,111
1244638,352441,114
1244638,426520,110
1244651,390582,101
1244696,266553,112
1244964,225215,111
1244998,312728,113
1245217,32434,111
1245217,233735,111
1245257,243566,111
1245381,62283,111
1245659,336165,102
1245726,223582,122
1245733,342642,112
1245790,10162,112
1245838,435167,110
1245863,234222,112
1246259,338515,114
1246346,256473,118
1246369,133504,111
1246436,68106,232
1246441,16633,117
1246703,277689,112
1246731,23438,111
1246769,445447,111
1246823,211418,111
1246823,275354,311
1246823,350384,125
1247053,380649,113
1247378,310944,133
1247427,459664,101
1247679,185117,111
1247686,361281,111
1247721,9308,134
1247882,332224,112
1247894,340749,111
1247894,431276,111
1247894,442095,114
1247958,61767,112
1248438,19989,112
1248438,158594,111
1248614,350384,111
1248740,74833,112
1248762,315545,110
1248805,234758,112
1248805,259092,113
1248805,273872,111
1248805,279310,113
1248805,303058,119
1248817,96370,114
1248943,392548,112
1248989,43831,110
1248989,120098,110
1248989,201742,110
1249058,127926,231
1249088,416974,111
1249201,280065,113
1249220,237852,114
1249272,173589,111
1249422,14868,112
1249422,434521,112
1249442,96069,120
1249456,81033,110
1250217,138427,110
1250237,455183,112
1250316,79714,111
1250316,420470,112
1250332,272069,101
1250550,316907,111
1250902,17379,117
1250902,437371,118
1251116,247948,111
1251265,377748,111
1251411,358348,135
1251426,366291,114
1251642,373014,114
1251749,119942,114
1251841,461686,115
1251848,303932,112
1251920,190416,111
1251955,340921,115
1252037,301188,111
1252079,69688,115
1252195,326234,102
1252293,294773,112
1252394,135837,111
1252549,195854,112
1252556,137974,112
1252634,288418,101
1252646,418560,112
1252850,277201,111
1252924,7943,114
1253728,292218,111
1253728,423911,110
1253728,461538,110
1253754,27127,113
1253966,387836,118
1254278,81944,111
1254278,288525,111
1254379,142076,115
1254379,156436,113
1254379,164121,118
1254379,164681,116
1254379,351641,114
1254379,415236,111
1254385,62641,112
1254634,454669,101
1254716,7574,114
1254716,34269,115
1254716,79801,111
1254716,85771,112
1254716,120098,117
1254716,291964,116
1254716,433543,111
1254716,451501,114
1254717,272259,111
1254731,194576,111
1254756,427357,111
1254762,83952,111
1254842,366433,111
1254846,79846,114
1254846,248766,111
1254846,386857,111
1254846,440220,111
1254921,450082,111
1255071,120114,112
1255141,288359,114
1255260,374859,115
1255316,438885,111
1255456,22772,113
1255456,43831,111
1255456,63489,112
1255456,82905,113
1255456,119736,101
1255456,244525,112
1255456,247356,112
1255456,249079,102
1255456,271889,112
1255456,316907,123
1255456,337101,111
1255456,345156,112
1255456,386607,113
1255456,406992,112
1255456,448507,113
1255495,89871,111
1255510,391605,111
1255688,57593,113
1255688,220540,113
1255725,181550,111
1255801,154787,111
1255801,191227,111
1255801,323290,116
1255826,445486,222
1255923,303935,111
1255925,207129,112
1255966,301462,112
1256020,75458,115
1256020,216687,112
1256029,113019,114
1256074,177516,114
1256293,10572,110
1256293,28072,110
1256293,333039,110
1256475,177257,103
1256617,251248,111
1256683,282385,114
1256683,366713,101
1256880,91888,110
1256916,243157,115
1257331,230616,101
1257461,253072,124
1257598,23236,110
1257598,428596,111
1257751,52888,111
1257991,278679,111
1258035,193488,111
1258035,400946,111
1258125,49947,111
1258453,7236,222
1258617,323455,112
1258744,288105,124
1258857,132683,103
1258888,92271,111
1258911,246532,111
1258928,37043,110
1258928,43392,110
1258928,171465,110
1258928,413273,111
1259051,401636,112
1259062,63846,112
1259062,69057,110
1259062,108753,111
1259062,203231,110
1259062,293416,112
1259098,461686,111
1259331,112782,111
1259402,227439,111
1259402,368403,111
1259476,406543,121
1259588,207162,111
1259989,293850,111
1260012,242910,116
1260071,230911,125
1260190,123175,113
1260275,319900,111
1260396,181948,112
1260447,226374,110
1260481,4001,114
1260481,23250,110
1260481,359344,114
1260481,443344,113
1260804,37029,112
1261090,61303,110
1261200,55556,120
1261449,66926,111
1261536,369447,111
1261557,94119,112
1261557,222696,112
1261557,361028,111
1261557,377501,112
1261557,388911,111
1261991,187549,112
1261991,303517,114
1262053,36864,112
1262190,10572,114
1262190,17478,118
1262190,333039,121
1262257,190070,112
1262299,26745,113
1262351,7943,124
1262804,340960,214
1263060,102673,117
1263146,330647,114
1263358,168952,112
1263427,362266,121
1263541,74834,110
1263731,28867,111
1263731,128625,112
1263731,291921,112
1263757,173653,110
1263797,102403,112
1263954,235274,113
1263992,410504,101
1264026,382525,112
1264132,398666,111
1264213,7576,112
1264264,302948,113
1264334,181146,112
1264440,440677,114
1264468,7943,111
1264468,123453,111
1264709,341080,111
1264860,325215,112
1264860,342816,112
1265054,27020,111
1265107,185725,131
1265288,213834,101
1265288,277833,211
1265323,241612,111
1265333,424421,111
1265333,429304,112
1265536,282506,112
1265599,130221,111
1265599,208939,112
1265599,330469,112
1265602,60500,111
1265615,413602,113
1265730,44329,113
1265730,77838,128
1265730,121955,110
1265730,452301,113
1265850,200514,115
1266017,282385,111
1266096,270320,114
1266370,340375,102
1266427,123329,110
1266427,233734,113
1266427,248605,105
1266599,87513,116
1266679,86484,111
1266838,33395,111
1267084,190814,104
1267546,104752,110
1267546,400859,112
1267748,123664,111
1267759,395002,114
1267997,358391,102
1268175,187374,112
1268562,91953,111
1268600,343828,116
1268742,247948,111
1268760,123995,105
1269056,217483,116
1269087,358878,119
1269166,393055,112
1269591,393689,126
1269642,245168,113
1269683,198376,113
1269725,354233,112
1269788,391289,111
1269810,115284,111
1270093,101718,111
1270116,58417,111
1270129,182086,111
1270193,410099,224
1270266,377617,112
1270480,260732,113
1270574,286940,117
1270624,60980,111
1270729,322887,111
1270912,77562,111
1271021,317192,111
1271092,380226,111
1271132,237019,111
1271174,218126,222
1271174,424015,222
1271212,332078,118
1271388,17478,122
1271652,275423,243
1271671,49257,111
1271695,356029,114
1271835,438727,113
1271844,359251,110
1271881,310514,112
1272002,48030,116
1272002,237422,112
1272407,79552,110
1272407,86049,110
1272407,208021,110
1272407,252100,110
1272407,328920,114
1272407,339533,110
1272503,292320,111
1272533,115600,111
